source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,Gmag,BPmag,RPmag,e_G,e_BP,e_RP,TWOMASS,Jmag,Hmag,Kmag,e_J,e_H,e_K,Qfl,Rfl,X,BPRP_excess
149956519694104704,63.70977050373,0.0402,24.37684130143,0.0242,19.8196,0.0447,105.751,0.058,-44.698,0.041,15.712513,17.614922,14.4149,0.002876,0.007594,0.004007,04145019+2422375,12.479,11.903,11.593,0.02,0.022,0.021,AAA,222,0,1.517
145664777917536512,66.03147802349,0.0148,22.11867270789,0.009,21.9724,0.0165,110.558,0.019,-43.89,0.014,10.500138,11.241018,9.66589,0.002774,0.003137,0.003834,04240740+2207079,8.627,8.066,7.886,0.024,0.023,0.02,AAA,111,0,1.274
145727729255780736,66.57745017375,0.1456,22.81337543021,0.0789,21.7486,0.1673,107.95,0.203,-46.119,0.142,4.228601,4.353354,3.953033,0.003114,0.003078,0.004911,04261844+2248488,3.859,3.793,3.761,0.25,0.232,0.348,DDD,333,0,1.189
145674574739951872,66.34285323849,0.1295,22.29367359329,0.0699,20.9119,0.1571,104.355,0.183,-44.436,0.119,4.167236,4.252398,4.031565,0.002942,0.003599,0.005368,04252215+2217381,4.093,4.064,4.077,0.284,0.228,0.47,DDD,333,0,1.147
145668974102570624,65.98973921339,0.0183,22.18137709234,0.0105,23.2174,0.0208,114.558,0.024,-48.527,0.018,13.819638,15.438066,12.589837,0.002855,0.005519,0.00416,04235738+2210537,10.867,10.253,9.999,0.021,0.02,0.017,AAA,222,0,1.47
48455894049191424,63.62480502361,0.0585,18.72988134695,0.0356,20.6804,0.062,110.101,0.073,-30.568,0.051,13.204377,14.75771,11.995655,0.002892,0.004616,0.004147,04142981+1843480,10.294,9.711,9.427,0.021,0.024,0.017,AAA,222,0,1.455
48482454126911360,63.68892769221,0.0312,19.06383619142,0.0204,19.2219,0.0363,103.65,0.039,-28.383,0.029,14.965482,16.72568,13.701721,0.002844,0.006297,0.004128,04144521+1903502,11.882,11.259,10.984,0.02,0.022,0.018,AAA,222,0,1.491
48509186003340416,62.77605961674,0.0327,18.92896362862,0.021,19.9384,0.036,109.658,0.042,-28.472,0.031,14.192208,15.880015,12.944993,0.002822,0.005373,0.00402,04110610+1855448,11.145,10.573,10.292,0.021,0.022,0.017,AAA,222,0,1.481
45788547559850496,64.41279837487,0.0584,16.94772397451,0.0392,21.4404,0.0672,112.783,0.081,-23.82,0.062,8.107573,8.502485,7.542286,0.002795,0.003664,0.004073,04173893+1656521,6.865,6.486,6.397,0.02,0.016,0.018,AAA,111,0,1.213
45980377978968064,62.37094995378,0.0457,17.13167749429,0.0261,19.9856,0.0479,111.075,0.059,-22.292,0.038,15.356008,15.319015,15.463328,0.002934,0.003248,0.005042,04092888+1707542,15.702,15.473,15.728,0.065,0.12,,ABU,220,0,1.132
45968901826385024,62.04689440191,0.0168,16.87295729911,0.0115,24.9392,0.0195,144.101,0.022,-29.401,0.016,10.819927,11.699563,9.899117,0.002795,0.003269,0.00392,04081110+1652229,8.766,8.106,7.933,0.026,0.042,0.024,AAA,111,0,1.306
45770783575075968,63.8956943695,0.0183,16.76228774408,0.0135,20.8816,0.0213,111.03,0.024,-23.49,0.019,13.9761,15.511064,12.771343,0.002859,0.004784,0.004089,04153482+1645447,11.05,10.472,10.215,0.02,0.022,0.019,AAA,222,0,1.453
45789269114357632,64.38494112314,0.0777,16.94960849757,0.0502,23.0646,0.0958,122.365,0.116,-27.813,0.079,16.566332,18.944828,15.164445,0.003029,0.036558,0.005388,04173224+1656591,12.937,12.327,12.02,0.024,0.023,0.021,AAA,222,0,1.612
45845378567048320,64.00659615536,0.0197,16.98296420389,0.013,21.6221,0.021,117.39,0.026,-29.941,0.018,13.75481,15.356439,12.530721,0.002821,0.003793,0.00389,04160143+1658592,10.806,10.196,9.916,0.022,0.022,0.017,AAA,222,0,1.466
3410640887035452928,68.17103556841,0.0162,19.11333234776,0.0096,19.0288,0.0183,90.548,0.023,-33.451,0.016,10.12441,10.713506,9.398879,0.002784,0.003071,0.003877,04324094+1906484,8.569,8.032,7.898,0.024,0.042,0.034,AAA,111,0,1.243
3410639993682264960,68.15820465974,0.0179,19.04652558182,0.0104,23.2752,0.0204,110.967,0.025,-39.798,0.017,13.744849,15.345181,12.519701,0.003023,0.007229,0.004869,04323784+1902480,10.794,10.177,9.979,0.027,0.034,0.019,AAA,222,0,1.467
145168558871003776,69.27173075654,0.1103,22.857121735,0.0572,21.0599,0.1257,96.804,0.14,-46.459,0.084,17.316448,19.886782,15.885288,0.003129,0.047611,0.005925,04370510+2251265,13.554,12.937,12.595,0.025,0.027,0.026,AAA,222,0,1.641
145218857232329472,69.15895811625,0.029,23.04174942608,0.0176,22.4799,0.0335,103.315,0.037,-51.867,0.026,13.074914,14.649303,11.861162,0.002889,0.003937,0.0039,04363802+2302312,10.155,9.538,9.298,0.023,0.02,0.02,AAA,222,0,1.458
3292741835736351616,72.26746499297,0.0396,8.98125591609,0.0231,23.4277,0.0484,97.655,0.058,-6.348,0.044,15.953649,18.066488,14.610419,0.002856,0.009626,0.004058,04490408+0858523,12.54,11.99,11.645,0.023,0.03,0.026,AAA,222,0,1.554
3292663564251652608,70.21731447773,0.0231,9.08758292994,0.0119,22.4055,0.0293,99.097,0.037,-4.953,0.023,14.790501,16.545158,13.52788,0.002835,0.004439,0.003963,04405203+0905153,11.696,11.132,10.823,0.022,0.03,0.022,AAA,222,0,1.491
144663157183364864,67.40635910633,0.0175,21.66843692212,0.0092,23.437,0.0207,112.64,0.024,-46.456,0.017,13.008914,14.455474,11.831079,0.002781,0.003191,0.003896,04293738+2140072,10.227,9.635,9.413,0.019,0.016,0.016,AAA,222,0,1.437
144534724778235392,66.69896880208,0.0146,21.23471643479,0.0089,23.2115,0.0158,114.751,0.021,-46.025,0.015,10.67892,11.480024,9.806622,0.002781,0.003062,0.003876,04264760+2114059,8.724,8.076,7.936,0.02,0.021,0.023,AAA,111,0,1.287
3412131068887787776,74.06991609842,0.0201,21.36702415272,0.0087,18.8318,0.0214,74.245,0.026,-39.447,0.018,14.021905,15.593824,12.806357,0.002792,0.003854,0.003851,04561668+2122019,11.138,10.504,10.247,0.022,0.021,0.017,AAA,222,0,1.46
3310348551653256448,65.75006042587,0.0162,13.31619950289,0.0106,18.6805,0.0185,95.689,0.021,-13.399,0.014,12.676082,13.895167,11.576103,0.003192,0.008703,0.005663,04225989+1318585,10.122,9.467,9.251,0.02,0.02,0.017,AAA,222,0,1.395
3310478710637066752,64.5362928915,0.0613,13.3312591966,0.0457,20.9344,0.0681,111.158,0.082,-14.546,0.063,13.965179,15.330674,12.443409,0.002904,0.03598,0.0329,04180852+1319524,10.288,9.698,9.352,0.025,0.024,0.019,AAA,222,0,1.916
3310178784482082816,64.67653033005,0.0217,12.51063844565,0.0148,20.75,0.0236,110.034,0.028,-12.11,0.021,14.114566,15.804516,12.864576,0.003054,0.007484,0.005111,04184223+1230385,11.062,10.48,10.205,0.02,0.022,0.019,AAA,222,0,1.484
3310131711641618816,70.15459933342,0.0453,16.63563465344,0.0197,20.4997,0.0586,89.532,0.069,-26.186,0.039,16.12131,18.25663,14.765581,0.002827,0.014973,0.00431,04403699+1638088,12.655,12.046,11.706,0.024,0.023,0.018,AAA,222,0,1.569
49231668222673920,65.38237014651,0.0219,21.03971713387,0.0121,20.5634,0.025,104.849,0.029,-35.963,0.02,6.688817,6.897654,6.324358,0.002764,0.002839,0.003806,04213162+2102236,5.97,5.786,5.762,0.02,0.016,0.02,AAA,111,0,1.187
49157794785448192,65.67911798706,0.1165,20.56998136359,0.0701,22.2045,0.1281,109.142,0.171,-37.478,0.13,13.435896,15.075497,12.198304,0.002813,0.003568,0.003966,04224284+2034125,10.458,9.834,9.573,0.021,0.024,0.017,AAA,222,0,1.476
49341619383660288,63.88632392968,0.0804,20.80751668882,0.0561,23.1288,0.0914,125.758,0.113,-41.473,0.082,16.054258,17.45892,14.020205,0.003192,0.015862,0.011519,04153255+2048274,11.96,11.336,11.008,0.024,0.023,0.02,AAA,222,0,2.939
49365087086285184,63.92734123437,0.038,20.81964121824,0.0253,20.2708,0.0436,109.45,0.047,-35.287,0.035,7.650983,7.998631,7.131551,0.002811,0.003247,0.003964,04154242+2049114,6.537,6.257,6.19,0.027,0.017,0.017,AAA,111,0,1.206
49341619384983936,63.88629116401,0.1072,20.80728008281,0.0628,23.2859,0.1392,125.476,0.168,-39.473,0.094,16.126862,,,0.003776,,,04153255+2048274,11.96,11.336,11.008,0.024,0.023,0.02,AAA,222,0,
49131681384221952,65.44163945529,0.1357,20.39555002733,0.0776,20.5402,0.1561,104.811,0.197,-33.415,0.14,17.93693,20.77402,16.459877,0.003084,0.09412,0.005793,04214586+2023446,13.94,13.349,12.926,0.026,0.024,0.028,AAA,222,0,1.694
49131681384221184,65.4353702381,0.1023,20.40275468633,0.0598,20.2827,0.1154,104.082,0.141,-33.556,0.101,17.267982,19.742113,15.816235,0.003111,0.049032,0.005149,04214435+2024105,13.494,12.862,12.508,0.024,0.027,0.024,AAA,222,0,1.677
49324572659092992,64.2360793916,0.1331,20.87656318928,0.0674,21.7304,0.1525,119.739,0.187,-38.571,0.118,17.729204,20.473192,16.24568,0.003072,0.110867,0.008134,04165650+2052363,13.663,13.037,12.608,0.026,0.026,0.028,AAA,222,0,1.708
49407521363733632,64.69039279359,0.0679,21.03157317476,0.0395,23.211,0.0738,120.103,0.099,-40.997,0.078,16.82824,19.338436,15.412705,0.002909,0.036553,0.004418,04184554+2101544,13.143,12.535,12.213,0.022,0.024,0.021,AAA,222,0,1.622
147877549363243520,67.73289168285,0.029,24.83790520061,0.0174,22.3358,0.0318,106.117,0.036,-55.411,0.027,14.66773,16.447456,13.399964,0.003085,0.006476,0.004768,04305575+2450174,11.588,10.973,10.676,0.022,0.02,0.018,AAA,222,0,1.494
63395989328447232,55.9468441285,0.018,20.85994221037,0.0138,22.2435,0.0224,142.878,0.022,-34.443,0.016,13.314799,14.813628,12.12241,0.002919,0.005018,0.004324,03434706+2051363,10.484,9.831,9.612,0.021,0.019,0.022,AAA,222,0,1.445
53257461329357312,59.80982758359,0.0202,22.04366150395,0.0132,24.753,0.0224,148.283,0.025,-43.959,0.016,12.068779,13.256394,10.982534,0.002772,0.003059,0.003832,03591417+2202380,9.538,8.914,8.704,0.025,0.024,0.017,AAA,212,0,1.388
3406431406767566464,72.95529042056,0.1403,17.27359906384,0.0628,18.8141,0.1459,71.575,0.161,-28.475,0.119,10.851177,11.570442,10.029943,0.002783,0.002988,0.003866,04514917+1716255,9.015,8.431,8.279,0.02,0.021,0.018,AAA,112,0,1.271
3406417903390509056,73.09168071718,0.0438,17.17405488375,0.019,21.9402,0.0444,87.452,0.054,-34.417,0.035,15.661202,17.655285,14.340401,0.002815,0.008503,0.004042,04522188+1710271,12.329,11.761,11.451,0.021,0.022,0.018,AAA,222,0,1.536
3406284725043872256,71.81276693699,0.1212,17.3303010562,0.0557,22.6623,0.1316,94.689,0.155,-30.631,0.104,17.275295,19.951277,15.811272,0.0031,0.05136,0.004735,04471494+1719497,13.441,12.814,12.434,0.027,0.024,0.025,AAA,222,0,1.683
3406380176397987200,71.70648340478,0.1168,17.74819003119,0.0597,21.6639,0.1298,89.223,0.152,-32.369,0.117,9.30183,9.800381,8.611666,0.002929,0.002975,0.003892,04464943+1744540,7.798,7.298,7.171,0.037,0.018,0.024,AAA,111,0,1.253
52548241968465408,64.13999161938,0.0167,21.90729683162,0.0094,19.6756,0.0186,104.736,0.023,-38.339,0.017,8.929961,9.330955,8.362071,0.002771,0.002926,0.003841,04163346+2154269,7.701,7.376,7.275,0.02,0.018,0.023,AAA,111,0,1.211
52640154268714496,62.65675801297,0.0551,21.6024972691,0.0355,20.8923,0.0593,115.192,0.079,-40.683,0.055,16.29227,18.45209,14.930164,0.002896,0.018217,0.004649,04103747+2136097,12.8,12.248,11.941,0.024,0.03,0.025,AAA,222,0,1.575
49968306654050944,58.98887225769,0.0171,18.43214639123,0.0121,22.8552,0.0183,136.739,0.022,-30.792,0.015,13.001957,14.405922,11.836103,0.002809,0.003885,0.003906,03555715+1825564,10.23,9.629,9.388,0.024,0.025,0.021,AAA,222,0,1.431
3295377880503113216,74.7633916843,0.0283,12.26240054234,0.0185,22.4463,0.031,86.267,0.037,-18.596,0.027,15.046155,16.946203,13.748304,0.002865,0.005618,0.00402,04590311+1215449,11.838,11.225,10.948,0.023,0.023,0.016,AAA,222,0,1.517
3295557581935254144,72.19203099342,0.0926,11.38563802695,0.0468,22.5924,0.1261,90.463,0.133,-13.109,0.082,16.273624,18.720123,14.822503,0.003146,0.028526,0.004108,04484599+1123084,12.504,11.891,11.534,0.025,0.032,0.026,AAA,222,0,1.678
3312882483575093760,67.79637749254,0.0177,16.3957625218,0.0096,20.3165,0.0199,98.8,0.025,-24.708,0.016,13.791429,15.336586,12.581574,0.002863,0.004326,0.004274,04311101+1623452,10.895,10.281,10.037,0.021,0.022,0.021,AAA,222,0,1.458
3312960205303089664,67.48275769215,0.0158,16.91391182249,0.0091,22.7265,0.0174,109.78,0.02,-31.237,0.014,11.965812,13.101174,10.901797,0.002848,0.003848,0.004087,04295572+1654506,9.524,8.901,8.653,0.023,0.034,0.022,AAA,212,0,1.376
3312709379213017728,66.90003194033,0.0197,15.58908547279,0.01,21.284,0.0224,105.167,0.025,-23.914,0.017,7.289236,7.550985,6.861512,0.002765,0.00286,0.003836,04273587+1535211,6.375,6.174,6.141,0.018,0.026,0.024,AAA,111,0,1.194
3312904233289409152,67.25111621738,0.0165,16.34621387902,0.0084,21.6325,0.0183,105.107,0.021,-27.317,0.013,13.074519,14.537198,11.891975,0.00282,0.003873,0.003962,04290015+1620467,10.266,9.625,9.374,0.026,0.03,0.019,AAA,222,0,1.439
3312951748510907648,67.49102855411,0.0148,16.67271469531,0.0089,21.9188,0.0166,106.761,0.021,-28.326,0.014,8.859189,9.285927,8.266227,0.002805,0.003376,0.004031,04295771+1640222,7.619,7.211,7.139,0.024,0.027,0.024,AAA,111,0,1.216
3312849326428424704,67.64062132436,0.1228,16.19390071188,0.069,22.1875,0.143,104.889,0.163,-25.446,0.108,4.752029,4.825572,4.592621,0.002977,0.002927,0.004144,04303362+1611383,4.773,4.677,4.364,0.224,0.2,0.036,DCE,331,0,1.165
3312908906213736320,66.92021718933,0.022,16.24860786265,0.0117,18.8055,0.0242,92.263,0.028,-21.212,0.02,14.299377,15.886161,13.080908,0.002805,0.003809,0.003926,04274073+1614553,11.398,10.73,10.484,0.023,0.027,0.024,AAA,222,0,1.461
3312842042162993536,67.21906200793,0.0225,15.98147263552,0.013,22.1583,0.0248,110.424,0.03,-27.239,0.021,11.251079,12.190303,10.293494,0.002777,0.002919,0.003809,04285243+1558539,9.152,8.438,8.249,0.024,0.038,0.018,AAA,211,0,1.322
3312744219988782720,67.16608051055,0.3331,15.87078445532,0.2027,21.8125,0.3735,106.148,0.434,-20.294,0.314,3.377908,3.574795,3.175467,0.00326,0.015073,0.004462,04283971+1552151,2.994,2.997,2.88,0.206,0.212,0.264,CCD,333,0,1.112
3312921378798754304,67.04582690254,0.0181,16.47079736733,0.0089,23.6197,0.0207,114.299,0.023,-31.903,0.014,10.505475,11.301343,9.635134,0.002772,0.002921,0.003822,04281085+1628155,8.56,7.994,7.758,0.032,0.065,0.026,AAA,111,0,1.287
47485609397541632,65.66541825181,0.0225,18.26917946071,0.0124,24.0138,0.0239,123.994,0.03,-34.0,0.023,12.078186,13.253375,10.997761,0.002781,0.002909,0.003801,04223953+1816097,9.605,8.971,8.726,0.021,0.024,0.018,AAA,222,0,1.384
47620265212420096,64.50818560843,0.0396,18.25666555567,0.0237,21.5698,0.042,113.308,0.05,-31.327,0.036,7.37156,7.707087,6.865309,0.002797,0.003131,0.003923,04180182+1815245,6.279,6.032,5.95,0.018,0.016,0.017,AAA,111,0,1.203
47541100375011968,65.38496942726,0.0216,18.41744025238,0.0117,20.8857,0.0239,110.449,0.033,-31.919,0.023,6.701386,6.913959,6.331614,0.00276,0.002825,0.00381,04213225+1825034,5.944,5.794,5.746,0.021,0.016,0.016,AAA,111,0,1.188
45567511362945152,61.93056278229,0.0157,16.51867914557,0.0115,21.5909,0.0178,122.304,0.019,-24.963,0.015,9.604419,10.134928,8.924037,0.002776,0.003184,0.003876,04074319+1631076,8.105,7.599,7.511,0.024,0.042,0.026,AAA,111,0,1.233
45367056650753280,61.56774806807,0.0203,15.69803286213,0.0157,21.175,0.0225,118.965,0.026,-19.715,0.02,7.70564,7.999314,7.24572,0.002805,0.003295,0.003981,04061614+1541532,6.753,6.532,6.446,0.024,0.036,0.024,AAA,111,0,1.196
45404199528067200,61.04541973139,0.063,15.80600996338,0.041,22.0267,0.0693,126.871,0.089,-19.533,0.049,16.279293,18.531128,14.91023,0.00284,0.012183,0.004025,04041073+1548219,12.779,12.203,11.859,0.023,0.026,0.02,AAA,222,0,1.577
3412331901556818048,73.99613797665,0.2172,21.6666601796,0.0889,20.486,0.2396,77.85,0.274,-44.835,0.185,18.765848,21.138594,17.161634,0.003422,0.187387,0.010067,04555897+2140007,14.109,13.442,12.93,0.026,0.025,0.032,AAA,222,0,1.926
3314150048683152896,67.87161425365,0.02,17.71851875452,0.0119,22.2357,0.0225,104.718,0.027,-32.006,0.018,11.184438,12.11163,10.233044,0.002797,0.003109,0.003885,04312905+1743072,9.06,8.39,8.224,0.021,0.024,0.018,AAA,212,0,1.32
3314063908819076352,66.35479242497,0.016,17.91521008711,0.0078,21.4473,0.0172,109.618,0.02,-31.353,0.014,10.60706,11.361621,9.764299,0.002774,0.002966,0.003838,04252501+1754552,8.73,8.16,7.977,0.02,0.017,0.018,AAA,111,0,1.277
3314232855652895104,68.09949961823,0.0255,17.75058938626,0.0146,23.3916,0.0302,109.743,0.034,-34.405,0.022,13.353131,14.032649,12.423298,0.002879,0.003416,0.005317,04322373+1745026,10.753,10.161,9.913,0.021,0.019,0.017,AAA,222,0,1.379
3314079508140198528,66.07110065917,0.0136,18.00278420332,0.0073,21.4969,0.0147,110.914,0.019,-30.669,0.015,9.650242,10.201229,8.953043,0.002765,0.002893,0.003819,04241691+1800107,8.154,7.636,7.524,0.018,0.023,0.018,AAA,111,0,1.237
3314212068010812032,67.37695672529,0.0202,17.86302264885,0.011,21.4386,0.0229,106.119,0.028,-32.029,0.018,6.797135,7.018089,6.418047,0.002762,0.002861,0.003802,04293033+1751475,6.045,5.887,5.809,0.029,0.033,0.023,AAA,111,0,1.189
3314137846679343872,68.03366497456,0.0245,17.66434406389,0.0142,21.0753,0.0281,99.887,0.034,-30.655,0.022,13.979582,15.532152,12.694855,0.002867,0.005768,0.006234,04320795+1739522,10.898,10.288,9.986,0.021,0.022,0.018,AAA,222,0,1.548
3314213025787054592,67.3821960187,0.0146,17.89303687477,0.008,22.0065,0.0166,107.652,0.021,-32.964,0.013,8.740726,9.148271,8.164915,0.002772,0.003015,0.003844,04293159+1753355,7.524,7.149,7.055,0.024,0.023,0.027,AAA,111,0,1.214
3314109916508904064,67.20174925383,0.0197,17.28534189976,0.0113,21.5489,0.0224,108.68,0.026,-28.446,0.018,7.702559,8.002354,7.232789,0.002848,0.003763,0.004447,04284827+1717079,6.696,6.462,6.404,0.024,0.026,0.02,AAA,111,0,1.199
153453550785049984,72.82892622802,0.0398,25.94227794659,0.0216,20.9515,0.0446,85.745,0.053,-57.673,0.037,15.589601,17.818325,14.217361,0.002847,0.008789,0.004056,04511884+2556333,12.091,11.463,11.162,0.022,0.02,0.023,AAA,222,0,1.583
3411811317161811328,72.56988193029,0.017,20.62562709067,0.0077,22.0515,0.0186,89.482,0.025,-44.391,0.016,13.134485,14.623905,11.940527,0.002844,0.004607,0.004103,04501665+2037330,10.281,9.628,9.387,0.021,0.022,0.017,AAA,222,0,1.448
3409290995993067648,70.5788263269,0.0182,17.69383309859,0.0077,19.2972,0.0199,86.24,0.023,-30.238,0.015,13.7573,15.27889,12.556229,0.002849,0.004437,0.004064,04421880+1741383,10.86,10.283,10.02,0.024,0.027,0.022,AAA,222,0,1.451
3287167277423046272,67.03374474598,0.0182,7.94577265734,0.013,19.8913,0.0217,98.93,0.024,1.113,0.017,13.74676,15.253352,12.552079,0.002862,0.005189,0.004109,04280798+0756448,10.904,10.313,10.056,0.024,0.03,0.022,AAA,222,0,1.446
3407113241415669120,75.88647700426,0.0495,18.14772304051,0.0285,19.8946,0.0547,68.237,0.075,-35.734,0.053,15.776084,17.796186,14.442267,0.002841,0.016497,0.00409,05033266+1808525,12.434,11.858,11.547,0.021,0.022,0.02,AAA,222,0,1.551
3413082661841179520,71.85127440156,0.0621,22.66331914937,0.0269,19.3987,0.0697,80.969,0.079,-43.011,0.055,16.310936,18.437605,14.956894,0.002858,0.020117,0.004622,04472420+2239486,12.883,12.269,11.965,0.021,0.024,0.02,AAA,222,0,1.567
3288876846205650816,71.53873633479,0.0416,6.75007211812,0.0238,22.5774,0.05,96.915,0.058,1.906,0.043,13.571487,15.37278,12.283094,0.002868,0.003479,0.003842,04460918+0645002,10.395,9.817,9.522,0.023,0.031,0.02,AAA,222,0,1.517
3299573475139651584,65.96180286176,0.0216,9.20539197329,0.0153,22.3576,0.0245,114.287,0.026,-5.402,0.019,11.811197,13.129958,10.67496,0.00291,0.004858,0.004463,04235070+0912193,9.117,8.481,8.226,0.02,0.031,0.018,AAA,112,0,1.414
3294081521934473216,71.10806668662,0.0673,11.14607220366,0.0372,22.4743,0.0827,98.874,0.1,-13.97,0.07,5.326206,5.456333,5.095604,0.002836,0.002935,0.004081,04442583+1108461,4.962,4.732,4.733,0.248,0.027,0.02,DAA,311,0,1.164
3294248609046258048,70.25766303017,0.03,10.99439690017,0.016,20.3265,0.0356,91.375,0.043,-10.778,0.029,13.846414,13.719599,14.110901,0.002827,0.002967,0.003857,04410173+1059399,14.502,14.624,14.602,0.035,0.05,0.064,AAA,222,0,1.145
65502206932420224,59.86151989101,0.0272,23.3852510555,0.0173,22.6469,0.0292,133.328,0.037,-43.861,0.022,14.649438,16.439455,13.373302,0.002802,0.004173,0.004026,03592659+2323077,11.518,10.913,10.651,0.024,0.025,0.018,AAA,222,0,1.503
50327297200978176,60.91324437951,0.0176,19.45486430706,0.0108,20.9517,0.0192,122.055,0.024,-33.338,0.013,9.780697,10.343233,9.074455,0.00277,0.00292,0.003828,04033902+1927180,8.206,7.709,7.6,0.02,0.024,0.02,AAA,111,0,1.239
50298125783225088,61.35753568749,0.0205,19.44200665088,0.0132,21.1983,0.0231,122.026,0.024,-32.585,0.016,10.836196,11.628955,9.969223,0.002776,0.002958,0.00383,04052565+1926316,8.889,8.259,8.107,0.032,0.027,0.026,AAA,111,0,1.285
50248991357476736,61.05387090973,0.0344,18.99560993436,0.0226,18.5488,0.0368,108.442,0.044,-26.064,0.026,15.043557,16.829268,13.768888,0.002829,0.005624,0.003959,04041279+1859445,11.918,11.338,11.063,0.021,0.022,0.018,AAA,222,0,1.502
50427387118457984,60.06551761889,0.0264,19.4099997792,0.0174,20.7847,0.0315,124.05,0.033,-33.159,0.022,14.678405,16.420908,13.416414,0.002832,0.005398,0.003951,04001556+1924367,11.579,10.97,10.697,0.024,0.025,0.022,AAA,222,0,1.492
50327361624037120,60.91239484353,0.0795,19.45583761097,0.0487,20.8579,0.0773,123.094,0.107,-26.758,0.057,14.791902,16.223452,13.362951,0.00375,0.068408,0.019887,04033902+1927180,8.206,7.709,7.6,0.02,0.024,0.02,AAA,111,0,1.764
3410787568757738752,68.96717356168,0.1718,19.79569415441,0.1042,20.5253,0.2003,95.411,0.223,-38.763,0.159,13.837223,15.503591,12.547813,0.003132,0.003842,0.003914,04355200+1947451,10.733,10.136,9.862,0.022,0.022,0.02,AAA,222,0,1.537
3410944730200538496,70.25859383864,0.0564,19.90921253072,0.0282,24.4775,0.0638,107.342,0.082,-44.631,0.054,16.187529,18.488607,14.799316,0.002886,0.01344,0.004205,04410193+1954340,12.627,12.047,11.702,0.019,0.019,0.018,AAA,222,0,1.599
